,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,Class
GSM152985,19.8944019,6.117085754,2.454576582,-7.204178694,3.086749281,-7.676546449,5.41057288,-0.242248378,1.079629018,-3.954797248,2.462540438,5.191716175,0.210073487,-3.120118867,-0.42509569,3.036177588,-0.251786953,2.429180011,0.385867797,0.975403787,2.282898999,-5.406498345,-2.889853533,0.327017439,-1.113839442,1.278714812,1.956227578,-0.497512338,-1.365260248,-3.557454842,-2.458970626,3.74279356,-2.781188463,-2.128103235,-0.523926205,-2.270320484,-2.849734181,2.287560532,0.367941038,0.128084659,2.388158846,1.237685362,-1.237217302,-2.289628918,-2.090091336,-4.22892611,0.622239396,-1.774574659,-1.413136905,-2.8117034,-1.774207959,3.634717846,0.078821361,0.017395344,1.012320927,-0.322685959,1.61798723,-1.816256533,0.052916519,-1.860492305,-0.154142973,3.708926402,0.764247837,0.940486808,0.126776582,-3.454786096,1.451209212,0.676976925,0.428841278,-0.675748967,-0.8501028,0.56787325,-0.686936107,0.860421897,0.258763066,4.181555379,1.48926455,-1.702083853,-1.8030933,-1.189649511,1.464931774,-2.21278486,0.793177993,1.627799381,-1.17748557,0.170267861,-1.372200095,0.792807775,0.782899693,0.593138274,-0.448720003,1.060631523,0.555722853,-0.240953408,-0.042193278,1.89429502,-0.120512556,-1.825799881,0.678023419,2.245870485,0.696386708,-0.328500212,-1.147766079,-1.516197983,-1.043474441,1.68168003,-0.494841125,0.024450557,-1.230702412,-0.600640695,0.060567838,1.153681863,0.542864028,-0.625364812,0.645433907,-0.055780044,1.34169597,-0.058377848,0.471806045,-0.270744266,-1.24299925,0.771841078,-0.220228483,0.039784777,-1.097791353,0.38013995,0.24970416,-0.662721975,-0.638712835,0.890152448,-1.007740657,1.082515129,-0.174283328,-0.796431092,0.782702993,0.107943087,0.932350521,-0.100885379,-0.36774513,0.340416536,0.24014603,-0.284857698,0.113822167,0.805321534,-0.347071617,-0.254984997,1.092454524,-0.034948749,-0.264986177,-1.088117795,0.013717561,0.509541056,1.007639021,-0.148834562,1.128809624,-0.154664414,0.798176028,0.167303648,0.142087868,0.145000092,0.168423911,-0.2923659,0.707939548,0.223306354,-0.075795684,-0.071271186,0.026129227,0.142947991,-0.132877573,0.101410192,-4.50E-15,Tumor
GSM152986,12.09788778,9.227298127,-4.361956766,-6.670875726,-4.100303117,-6.050799608,6.017912587,-0.569367744,1.174259144,-3.335160475,2.033289323,-0.241155633,-2.033240023,-2.283854342,-2.269407763,2.691705715,3.011162893,0.738147231,-4.327959595,0.193748469,-3.669075713,1.399905131,-1.534534728,2.061253654,7.752532661,2.182637416,1.516406185,-3.25950431,-0.632808022,1.173877614,3.139888475,2.821359299,-1.5765006,2.595199314,-0.262705288,2.130300516,0.562608506,-0.762588971,-0.155226369,2.749514437,-0.052945076,0.205418235,1.66270153,-1.02593971,-2.285210021,-0.068407834,0.440277538,-0.088685864,0.6480022,-2.45698883,-0.697801286,-0.411263855,0.111694537,-3.647687024,2.457221748,0.145702174,0.233345455,2.482313254,0.829905475,0.02302615,0.642577566,0.688612078,-1.237863536,-0.106861873,-0.36751261,-0.144229687,1.787938531,-0.092446707,-0.020214157,-1.805054265,-1.808628659,2.770804576,2.777881721,1.080436384,-2.122157612,-0.777094237,0.580991644,0.202831626,2.804668675,1.190016368,0.950654512,1.903053984,1.116903124,0.830327007,-1.326074788,-1.888419736,-2.290556962,-0.503834179,0.813086925,0.832479182,-0.750355,0.627604783,0.296269696,0.119257691,-0.915766149,0.186965221,-0.498410054,-1.561183701,-2.383084595,0.322937591,-1.321082659,-0.530890932,-1.328189324,1.735873942,0.957290658,2.528839285,1.079236697,1.141132003,0.084303752,1.169398284,0.035252883,-0.738259225,-1.357143455,-0.028133548,0.020538032,-0.650559286,0.235915712,0.534822868,-0.443499263,-0.207388023,1.309513825,-2.326314528,0.936479315,0.874473946,0.696678564,-0.913250761,-0.83004706,0.445478446,1.026801094,-0.451019394,0.801910879,0.500432307,-0.832705817,-0.810920789,0.013193394,-0.424056909,0.348862363,-0.452699536,0.784196298,-0.221978016,1.346204199,-0.243721525,0.284098169,0.629793897,-0.326580566,0.348355475,-1.287801367,-1.231337463,0.231978895,0.550255989,0.095093492,-0.400328917,-0.697831782,0.502736779,-0.254709199,-0.502702609,0.137199501,0.308770277,-0.070847299,0.348153058,-0.455928172,0.278454519,-0.211897384,-0.093357635,-0.157478475,-0.669669062,-0.815472702,0.172007779,0.450709106,-0.010070725,8.80E-16,Tumor
GSM152987,25.40972155,-3.659553193,6.243444227,1.874749817,2.067525539,-3.215077819,-5.104557938,-2.113342274,7.687626667,-1.776011284,8.368207221,-13.31632437,1.408830722,6.4635843,17.54501316,7.732693956,3.349702872,-3.193637291,2.360273722,6.790317258,7.636025303,1.770477493,-4.235678985,1.891211686,-5.621386064,2.869958821,4.048205223,-6.200173321,5.080942112,3.09231989,-0.166891841,-3.254355647,3.481670879,-2.162241274,-1.079081964,0.862976607,0.082511378,-2.004014128,-1.017788369,1.607421427,2.646392032,-1.910013935,0.148796852,-0.536653174,1.46751172,-1.162286858,0.650235276,0.316385734,-0.039465687,0.091771455,-1.699244575,-1.71582586,-0.9516967,1.152627567,2.014233345,-0.483843876,-1.220739352,0.146156826,-0.260635661,-0.57628411,-1.862443914,-0.006113907,1.353595936,0.883797138,-1.001505666,-0.459109441,0.573819303,0.749430978,-0.60115057,-0.477862045,0.716933198,-1.390143351,1.312201831,0.832038875,0.055709677,0.816581523,0.122233692,0.387345508,0.672588759,0.036711748,0.833682812,0.126621572,-1.199516163,0.40943149,-0.652479488,0.531705556,-0.383603219,-0.685385456,0.267033629,0.063629434,-0.12275816,0.249603544,0.103196622,0.395620853,-0.67372243,-0.284421871,-0.014280729,-0.304708449,-0.059631982,0.715648423,-0.241651824,-0.56437867,-0.104855964,0.789595147,0.207880263,-0.364784665,0.743965172,0.05231502,0.107650051,-0.086470826,0.446224106,0.010859561,-0.119013094,-0.097230891,-0.557330542,-0.379706487,-0.085334439,-0.309880508,-0.313414254,0.053552079,0.529574356,0.151440213,0.467011031,-0.013115961,0.163937759,-0.017474238,-0.418154644,0.192425947,0.031894345,-0.285753991,-0.157941629,-0.026244411,-0.042719076,-0.313953286,0.089658882,-0.164551478,-0.050723227,-0.107344114,0.039303036,-0.11624521,0.100188986,-0.091379134,0.098269302,-0.045074457,-0.162598142,-0.174797981,-0.441341825,-0.149759974,-0.319764555,-0.68161953,-0.043935487,0.107202917,0.213055999,-0.045559553,0.032914824,-0.159481667,0.064752787,0.009158823,-0.065141113,-0.161279625,0.072736896,0.054199257,-0.083505532,0.289253275,-0.054086898,-0.144130299,-0.260325385,0.061199206,0.110907719,-0.016207064,2.91E-15,Tumor
GSM152988,2.532874886,6.734722131,-1.554517243,-1.978989388,-3.91695259,-0.861716394,2.716580005,-4.66742251,2.08664403,-0.977018785,0.481052806,3.843790464,0.467587515,0.96151658,0.206057806,-0.687507054,1.262768966,-2.664487869,0.443965451,-0.945773259,-0.743581542,2.31403728,0.31393198,1.666550242,-0.439200287,-0.313370416,1.651674575,-0.468809631,0.742452575,-0.229916217,-0.558052233,-0.573249187,-0.917765731,-0.543326436,-0.814036497,1.739549476,0.359540215,-0.495645687,0.294237313,-0.356173136,1.348376034,-0.884287267,-0.313936758,0.132184733,0.329418249,1.132207087,1.064452108,0.062606392,-1.475146062,-1.282017317,-1.91600516,-0.119797366,1.234256691,0.232863864,0.546420702,-0.453276737,0.863816359,0.677202364,-0.040480184,1.849824806,-0.967734566,-0.716115903,-1.389521482,-0.419965644,0.884985723,-0.169110646,-0.275327601,0.824744994,0.816321942,-0.714935341,-0.584434302,-1.102612386,-0.920802705,1.225346855,-0.697465928,0.81612859,-0.670762303,-0.253444012,1.171755746,0.702814452,-0.523840886,2.494838412,-0.770244025,0.847190306,-0.246035105,0.087206913,-0.719335924,0.628289989,-0.437134079,-0.850182753,-1.905118456,-0.168395656,-1.767010323,0.409000642,1.611086517,2.017707189,-0.28045642,-1.647969131,0.225163893,-0.035109384,1.46773622,-0.948161704,-0.641709014,-0.910044599,0.562409287,-0.562631122,-1.722564879,-0.558833521,2.871890856,3.091304697,-0.008600226,1.470002452,1.391631731,0.592536384,0.421809418,0.40098795,1.357389033,-0.278638568,-0.203959857,-0.051320978,-0.076075147,-1.979681113,0.443399527,-0.060882601,1.8232814,-0.627072923,-0.213697047,0.549057606,-1.528026775,0.604608125,-1.72533895,-0.84727253,0.814691983,0.119410202,1.254056805,-0.766980434,-1.483664783,0.352183627,1.973291606,0.669174165,-0.956202402,0.730242474,-0.289523197,-0.067202701,0.507313102,1.010691359,1.032578898,1.929473517,1.779746211,-0.324330691,1.190485985,-0.90619078,1.172977724,-0.012359601,-1.397092416,-0.469454016,-0.492030343,0.418717842,-1.400133525,0.621107944,0.178739978,-1.748815521,-0.288862771,-0.045967675,-0.057462741,-0.046969321,1.698598388,-0.636858606,-0.695390401,0.823901567,5.84E-15,Tumor
GSM152989,18.37047229,-0.480036367,3.453666119,-2.378707728,0.474550502,-8.792971884,-1.202177395,-1.874195504,-2.76348059,1.624686674,-1.984992283,1.776549715,2.189780183,3.385356211,-2.30270208,-4.05168084,1.379654148,-1.718108265,0.479754137,-1.875427602,4.114920249,-4.777571463,2.243860363,-1.012209166,-2.007373028,-2.318891477,5.211552684,-4.230913202,0.73109421,0.896555387,-2.257289415,0.574550313,-2.653471786,2.050447693,0.222509626,2.737512642,-0.253836662,1.898180079,2.839056133,-1.76119407,3.073100351,0.423882746,-1.054151963,-2.315495966,-2.76606167,1.158775744,-1.47259603,0.024269886,2.845847061,1.832039052,2.436446032,0.655933802,1.964748303,-3.122751358,0.743450449,-1.192763181,-3.444936758,1.542289975,-1.000066418,-1.30025022,0.396385301,-1.178794859,-0.313456693,0.570385386,2.132639735,0.966903147,-1.672492317,0.936984657,-1.321998195,4.699679956,-0.359754121,0.54120569,1.259125569,-0.718408327,-1.769369739,1.376403338,-1.876631832,-2.018659994,1.875495758,-0.123687,0.82529653,-0.902284042,0.32760278,0.591096856,0.605806118,0.873162309,0.647904136,0.171641474,-0.896780448,-0.470965248,0.348164944,0.418527261,-1.314909235,1.280258408,0.055574155,-2.533299462,1.032518979,0.558128473,2.120722722,0.552118521,1.137201924,1.679218379,0.728776717,1.295349199,0.684157089,-0.03176201,-1.277332803,1.303591317,-0.722968758,0.446139469,-1.170936022,-0.392236606,0.561825513,-0.403549092,0.525014638,0.400577005,1.417794307,0.214812058,-0.929555368,-0.508606793,-0.379297549,-0.216752716,0.617452532,-0.706422396,0.097151008,0.0175034,-1.210134387,0.408530517,0.65362433,0.563494297,-0.216452609,-0.35198133,-0.072832327,-0.646458103,-0.613317513,0.539369206,-0.636949879,0.25963587,0.450663354,1.40622961,0.153305169,0.364981282,1.143335998,-0.89140274,-1.463514828,-0.064246325,-0.758965014,0.444330588,-0.494074599,0.576882633,0.151258108,-0.517297019,-0.209350443,-0.488301624,0.126996126,-0.816909622,0.268254199,0.765029475,0.867355042,0.342989347,-0.578278254,-0.064055808,0.228225937,1.134406754,0.026357991,0.45129895,-0.282990667,-0.313364491,-0.337167162,-0.396257524,4.52E-15,Tumor
GSM152990,-14.08066571,-2.662245796,3.740606662,5.892050789,-3.244125641,1.082205181,3.217154212,-2.638714535,9.30763993,3.584924828,-2.773163715,0.170130179,0.601477666,2.211178751,-1.231980814,1.296119671,-0.029987495,1.462976185,-0.973590539,2.56999877,1.387129653,-1.224402936,-1.606834137,0.573886845,0.687919222,2.700260766,0.325808,0.007990792,-0.703805372,-1.047897381,0.406708306,-1.545480334,-1.625960873,-1.025008566,2.444860443,1.672640885,-1.590403611,2.669796285,-0.284203437,-0.163236938,-0.706366007,-0.965591682,-0.352127367,1.038243575,-0.33826305,-0.169863905,1.44648801,-1.082966581,1.229599088,0.869861861,0.598822067,1.707567949,-0.964427827,1.835158873,1.140503517,0.44244876,0.796109232,-0.1451775,0.710862067,1.458895736,-0.752718706,2.36885297,-2.055134145,0.148705206,0.863163846,4.012806449,-0.322711167,2.78913485,-0.194169276,0.961400285,-0.450274843,0.275099453,0.160988532,-1.080524097,-0.925462373,3.105108499,-0.469336246,0.36435722,-0.81340688,0.476180088,-0.216522698,0.395071834,0.04366578,-1.590138793,-1.327703506,-0.840266187,-0.324066373,-1.636390808,0.367994596,1.040807647,1.798870249,1.245717841,-0.757387124,0.605903134,1.400281004,-0.660339729,0.377494201,1.66287633,0.793206729,-2.357198051,0.462592303,-1.601180397,1.784469763,1.131450685,-2.391169726,2.558207294,-0.476546628,0.508144581,0.336596685,0.432673585,-0.132038625,-0.337590468,0.51750157,0.33251068,0.57208526,-0.320604147,-1.099289152,0.005605435,0.446486685,0.46652327,0.077926709,-1.587913301,-0.510771888,-0.275680324,-1.53623066,1.081318275,1.295067787,-0.715746116,-1.953241502,-1.696031028,-0.842957181,-0.097013259,-0.808744084,-1.045573354,0.597027846,-0.358797301,-0.048802118,-0.460348497,-0.545322038,-0.442872002,-0.279737412,-1.629063744,-1.794730938,-0.742155069,-1.483583745,1.240870303,-1.073288486,0.848501806,-0.11478695,0.769561119,0.882491946,-1.344763415,0.004175175,0.544272722,-0.772265394,1.044171226,0.615548726,-0.613294217,1.025005068,-0.27893685,0.63063511,-0.35329689,-0.15639595,-1.089210281,-1.078354142,0.192959129,-0.685608297,0.048633349,0.055998756,0.180171523,2.82E-15,Tumor
GSM152991,-18.63347598,-9.79524499,3.01849022,4.550754753,3.864226195,-2.941581035,-0.525964886,6.552404582,-0.433415437,-8.872701467,1.558900404,4.366888603,3.470756118,4.749856286,0.81239075,-0.391114868,1.247104382,1.879602628,1.04090277,-4.504981832,0.541812857,0.55147601,2.324855116,4.131196223,1.315350343,2.914801785,-1.113542154,0.293276787,1.825703023,-2.811347967,-0.758468994,3.135894591,1.742526471,0.235356445,0.902856615,-3.696500927,-2.535359547,-1.845992261,-2.12697552,0.04368333,0.447795189,-2.040769867,0.787296167,-3.154022119,-2.920705829,2.845223582,0.727843869,1.494276504,2.638325133,-0.212783945,-0.208263632,2.379845492,3.065944141,2.89314353,1.738120258,1.747723068,1.988671946,0.23820931,1.097462482,2.547205456,2.230999752,2.050740818,2.216971638,0.204121112,-2.61729372,3.050028512,0.146288322,2.065484871,1.379402854,1.345290996,2.305913084,0.104182958,1.163332011,0.756388323,2.326309249,0.234485792,1.034453953,0.657474282,-0.909584559,-0.137380193,0.104111227,0.091109721,-2.02481595,-1.331242042,-1.221936699,-1.191512286,1.864051503,-0.736308303,0.731254935,-0.51555672,0.381409306,-0.990048422,-0.596750397,-0.192355523,-1.645867047,-1.931403559,-0.82610441,0.991611649,-0.939611594,-0.605658524,0.221472372,-0.142299266,-0.319836664,0.438775644,1.19256237,0.422867836,1.150933944,0.083543624,-0.283253788,1.182098072,0.067513911,-2.233816871,-0.328429188,-1.769073807,1.210004715,1.291898355,1.522957541,-0.430508275,0.098533308,0.59334189,0.142608004,-0.258786319,-0.319236309,0.176385549,0.97617126,-0.974974122,-1.025022804,0.040850508,-0.379193211,0.4053351,-0.066662934,0.251636976,0.468538723,-0.053797002,0.652698938,0.258396844,0.055806009,-0.127353035,-0.416299499,0.056074276,-0.203384934,0.115006222,0.676111677,-1.177368407,0.914623033,-0.629464431,0.326594769,0.282343725,-0.045609432,-0.496373992,-0.37351002,-0.129189924,0.130629103,-0.460821035,0.254237914,-0.8043021,0.915786748,0.534703943,-0.092497468,0.085981935,-0.601639957,-0.532220492,-0.029229999,-0.180258843,-0.360288512,0.462927358,1.0363622,0.335324657,1.322369856,0.08943088,2.77E-15,Tumor
GSM187524,35.42995174,-15.43929528,10.18039432,1.234601755,15.74554847,-2.562016655,-2.568737173,-5.844700957,0.415150562,14.09064158,9.695627457,2.07206928,-2.709211945,-1.891880789,-1.092154132,6.486760802,23.87824027,4.064707581,9.141025596,-4.070566883,-5.611497633,2.544215441,1.169038513,-6.900175229,2.183081169,-4.091001068,-1.56275753,3.119107876,0.050928178,0.780420492,0.737676914,1.477664424,2.1549615,0.062328945,-0.142626127,1.358103212,-0.320822932,0.975411884,1.699714295,0.036072868,0.773926315,1.099503685,-0.143187951,-0.485255241,0.039371098,-0.048572544,0.827714868,0.203373044,0.382663969,-0.008254227,0.34635013,0.661100313,-0.661317683,0.123034826,-0.266097334,0.4131147,-0.00614562,-0.352800555,0.820770008,0.087973719,0.215124129,-0.32281565,0.487289412,-0.337540081,0.127995401,1.061075186,0.470298353,0.120085643,0.893204585,-0.828720118,0.387900035,-0.052182993,0.129878908,0.353918537,0.094952839,0.561614648,-0.893833538,-0.098565356,0.678902218,-0.437499761,0.136790304,-0.206060041,0.18899677,-0.289766006,-0.258292508,-0.219939146,0.154946606,-0.298958966,-0.260140815,-0.057538738,0.141264294,-0.108335378,0.01078894,0.098705851,0.495324873,0.255494727,0.100890768,0.267988428,0.102193379,0.049959821,0.09041386,0.164360614,0.153905767,-0.097331926,0.04710244,0.10683103,0.213224084,-0.282501294,-0.040801424,-0.342418573,0.095836792,0.107173873,-0.044178849,0.043353362,0.09961899,0.270025321,0.21051695,-0.072729023,0.243225857,0.106220373,0.009707839,0.198711785,-0.288852741,-0.07677015,0.149160263,-0.227285739,0.258263313,-0.175628798,-0.091310338,0.052382386,0.119770829,0.12667186,-0.208852794,0.098074943,0.010141247,0.142289987,0.16859896,0.057237415,0.102060519,0.018646374,0.178500668,-0.140336907,-0.103352583,-0.117314183,-0.026315179,0.06886094,-0.114807686,0.168551857,0.152095458,0.05720096,-0.027691375,-0.056121039,0.187675903,0.019483291,-0.080284015,0.011557794,0.105492975,0.136291377,0.028903129,-0.02648861,0.175879317,-0.09793769,0.180805257,-0.043331476,-0.032774334,0.120797657,0.005045076,-0.208237822,0.045905816,-0.008326213,-1.17E-14,Tumor
GSM187525,42.04585494,-17.90720867,12.43569909,4.290741465,11.50673013,-9.526062096,0.666410873,0.254969595,5.038518281,21.72904833,18.09989963,14.39187344,-4.456546114,-7.609276223,5.349601386,-7.854976457,-10.09990471,0.421588989,-10.43950922,-2.692501404,4.954371507,3.295765299,3.242794111,5.103065025,-0.685391537,1.547952295,-0.827930928,1.404681122,0.196657768,0.71444625,-0.736194837,-0.363492071,-0.295701547,1.040343408,-1.278727814,1.450675622,-0.240073547,-1.437803105,-0.29044748,1.115708033,0.255595464,1.083318941,0.899040715,0.023351949,0.59030424,0.432776035,1.474905207,0.137472921,0.736785452,0.156011266,-0.130417961,-0.685034086,-0.860768011,0.318276264,-0.531916024,0.258098038,-0.05608873,0.264573762,0.173141563,-0.485800116,-0.736780181,0.008870748,0.462135912,0.111387704,-0.209922117,0.148787572,-0.472715703,0.097934826,0.178205417,-0.473167153,0.02119703,0.159632986,-0.286225608,0.290041705,0.042730148,-0.20363041,0.263576953,-0.174302929,0.016901194,0.600675379,-0.062107715,-0.264699068,0.199696783,-0.105140322,0.075325077,-0.505515745,-0.293812727,-0.072846025,-0.016228305,0.040595224,0.328617773,0.269986538,0.169570642,0.075917519,0.146744393,-0.304659616,-0.152395779,-0.404296143,-0.01463587,-0.349530472,-0.084505306,0.193396583,0.134727348,-0.009456156,-0.265120249,0.043567598,0.396993754,0.170159637,0.09337204,0.033851983,0.043089879,-0.034452983,0.159408192,0.034770589,-0.020905945,-0.042577483,-0.331844974,0.189334961,-0.00221278,0.138226116,0.005995388,-0.052998705,0.086732507,0.15915483,-0.011567607,-0.116720551,-0.098117791,0.163656351,-0.158157718,-0.280460861,0.166686496,-0.426250047,-0.019242652,-0.078186037,-0.224583529,-0.376459037,0.02557128,0.156812658,-0.191887705,-0.023333059,-0.067855306,-0.012178045,0.165422512,-0.052495915,0.255951417,-0.183654728,-0.033326289,-0.002526952,0.120872032,-0.058764855,-0.180618892,0.338782328,-0.00500786,0.034513443,-0.011977474,-0.143646955,0.016019047,-0.054082629,-0.001575009,-0.067552911,0.024737516,-0.045364811,-0.147037709,0.110040604,0.046912189,-0.030172547,-0.082465077,-0.045424574,-0.023375081,-0.009134833,-1.52E-14,Tumor
GSM187526,29.10521864,-7.54084156,3.997062377,1.086794928,2.730087949,-9.568699609,-6.560990635,-0.186283897,-4.193962335,11.01663691,1.820329468,-3.157124524,7.354021564,14.15637507,-4.404191831,-8.953294455,-8.079960906,-12.07811041,9.781658179,3.449205962,-6.722061796,-2.027050918,-3.593623021,-4.246818378,5.917063028,8.624252039,-5.203983021,0.71066388,1.649217453,-0.896397459,3.935379455,1.69570264,-0.684672113,-1.634270878,0.419932113,2.20338641,-0.756830646,-1.207742494,1.536440328,-1.013355024,2.326719012,-0.376436517,-0.35086195,-1.275600993,1.158513708,-1.293913074,-0.222018487,-0.019447038,0.133809708,-0.372522109,-0.001094594,-1.338781447,-0.494204147,-0.294930183,-1.004817668,-0.204687713,0.892643066,0.573307825,0.941445761,-0.931605395,0.844333351,-0.314567823,0.939118465,-0.235515713,-0.206248123,-1.649221075,0.742275358,0.391192605,0.080942478,-0.448255398,-0.0959127,0.332276171,-0.17025602,0.163964335,0.390172093,0.164804037,0.451616674,-0.132026687,0.122961219,0.301419876,-0.218682348,0.169542939,0.135941801,-0.459839067,-0.244964064,-0.286972605,-0.434420338,-0.041664921,-0.035742802,-0.008191951,0.556436415,0.253933187,-0.28778987,-0.265552702,-0.701493895,-0.003608869,-0.080542969,-0.677082519,0.075975971,-0.592771677,0.192459469,-0.383839902,-0.12560284,-0.585988911,-0.286876577,0.577746642,-0.119767086,0.0021698,-0.259793347,0.003828826,0.30182202,0.228305828,0.317366531,-0.04133386,0.110629412,0.092579725,0.562072397,0.169492923,-0.322113607,-0.019871076,-0.179915102,0.203225074,-0.142971046,-0.023119678,-0.050107603,-0.276487648,0.277143948,0.179017597,-0.047714242,-0.127250428,-0.121332065,0.120596418,0.137790275,0.225710728,0.067203648,-0.134896333,0.153888066,0.045596457,-0.199634708,-0.156242998,-0.004330039,0.049999738,0.120410517,0.154738839,-0.161226504,0.194101725,0.128128342,0.129854877,0.031143244,0.108968839,-0.046366062,0.187234627,-0.147970526,0.074786231,0.115933779,0.161638347,0.068371106,-0.106783878,0.018091637,-0.004289876,-0.165343791,-0.037369784,0.093579381,-0.125147668,0.053294452,0.014625629,0.122287844,-0.081552174,0.149825713,-0.029188745,-7.31E-15,Tumor
GSM187527,16.97723936,-1.134309665,-5.716638232,-2.707588218,0.72809572,-0.11240193,6.946725221,0.62718887,-4.776447929,3.420681943,-1.549991456,0.138199097,-1.361121579,-1.390558209,-0.63584122,-0.650015605,-1.019817462,1.029289038,2.106533169,-5.64571136,5.399967211,3.150031047,-1.148926813,-10.77081082,-0.771811163,5.039152609,0.441055111,-0.482964227,-1.082781814,-3.819055451,-6.511127371,-2.000197498,-1.404121884,0.115440092,2.2136983,-4.830503036,9.284422586,-1.319457211,-3.667598986,1.217189627,-0.260986503,-4.382212724,0.100125317,-0.767629466,3.925252964,3.714372626,-2.686599154,-4.662830797,0.933314872,1.93037539,0.885164096,-0.010449397,0.811417625,-0.266035144,-0.276810536,1.027838943,0.127496897,0.649433348,1.110177488,-1.618736631,-1.717054599,2.163884932,-0.046619027,-0.674541997,-1.436663947,-0.290894836,-0.053570228,-0.049549779,-0.883583393,0.515600149,-0.102662645,0.437260994,0.014086031,0.31525873,1.086936076,0.977338762,-0.132109848,2.11614838,0.804754373,1.64489818,1.232618011,-0.399158268,-0.625814297,0.093555882,-0.129389479,-0.49616185,-2.237522239,-1.655772573,0.049415795,0.010375775,0.732985684,0.835975969,-0.186296337,0.282963951,0.043305087,0.666436146,0.655123868,-1.245241068,0.336420596,0.419700918,-0.5800767,0.12184401,0.638989016,0.308397576,0.330619209,0.165650648,0.609179776,-0.033442153,0.047678866,0.084449982,-0.945397434,0.302663437,-0.576751646,-0.771142892,0.74969556,-0.36174466,1.101756291,-0.276099513,0.240822744,0.066138477,-0.140095953,-0.318586822,0.00907461,0.454982124,0.188207295,0.138773722,-0.070817263,0.473704969,0.786006118,0.10929552,-0.321647958,0.538630013,0.444946938,-0.054954262,-0.056635205,-0.02624139,-0.170891223,-0.066967361,-0.109603976,-0.018473709,0.136731865,0.288161973,-0.235816071,0.082173147,-0.07201887,0.302360391,-0.33647487,0.01071962,0.230147736,0.26390903,0.332942745,0.108206335,-0.257135685,-0.10953138,0.065962555,0.050046628,-0.431926022,-0.000165922,-0.08727761,0.132104426,0.455352054,0.155916239,-0.379141693,-0.383982877,-0.015261327,-0.163713959,0.156962627,-0.101904384,-0.042163595,-0.035052303,-2.78E-15,Tumor
