,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,Class
GSM120539,25.21465139,-6.093856276,-3.683782652,1.182440582,-3.431419087,4.1142319,0.882556318,-2.145202925,-5.169054068,-6.218314761,5.027531665,3.31135753,-1.898886571,-3.618264969,-1.624068414,3.647067741,4.145168589,-4.147570901,2.298517383,5.695564329,1.134757634,1.268176765,3.28718777,1.821645957,0.103478139,0.162619383,0.29356983,2.033506668,0.832447687,2.988224065,-2.525085789,2.481155086,-3.611714779,0.879406626,-1.192878976,0.151435067,3.67306927,0.030634447,1.52198087,3.982964486,3.201035007,1.484352748,2.119923336,1.168757734,3.816426802,1.408681746,-4.579640543,-0.314300708,-0.740880749,-0.29914571,2.593368615,-0.991928872,1.327442147,0.043888568,-0.538762969,0.823466263,1.823706927,0.622454326,2.59018124,1.129591035,-2.386090041,-0.442662676,-1.166599875,-0.96015887,-1.106018215,-0.050654832,-1.02093238,-1.11971899,-1.43349908,-1.457781178,-1.68445144,-0.932320449,0.727110518,-0.564482279,0.951249628,0.32481018,-1.099722581,-0.665229267,1.017756948,-0.872299701,-0.27663387,-0.093317972,0.529996867,-0.53220492,0.258236492,-0.769568786,-0.229930825,-0.396068431,-0.049513604,0.507749189,1.152240999,-0.646429671,0.576177433,0.197319735,0.96982869,0.174880865,-0.470116304,-0.04032427,0.207214001,-0.126882908,-0.063579346,-0.626159231,0.179717532,0.338304106,8.04E-15,0
GSM120540,9.703324222,-2.817381674,6.233473629,1.756401974,-5.293267626,6.145286921,2.579072739,1.01516017,2.240689696,4.877512459,3.150174267,-4.064250738,-6.983556421,2.642867432,5.148112242,-4.096505906,3.410252864,3.999852906,-0.752357551,-2.489936339,-5.521193502,-4.700927334,-1.310115695,2.394096422,-3.845658889,-3.079954512,-2.344820007,0.445744951,-0.354972289,-0.126522053,2.285871024,0.941952053,-9.105404303,-1.346399182,-1.371670128,-4.388561836,-1.058278659,0.759960577,1.280200441,0.69251013,0.873130096,-1.847657003,-1.087102151,-0.036173537,1.578115162,0.12148592,-0.359745097,-0.244401527,1.551385831,2.912197498,0.67989222,-0.434770775,-1.506665488,-0.160064784,1.224987785,2.965485978,-0.021571499,-2.571669498,0.935144207,0.638699361,-0.483808078,1.480815263,-0.196775643,-0.461263654,0.048668548,0.148418118,-0.256039418,-1.696373504,-0.026812164,0.385662029,0.260480117,0.730186363,-1.023219954,-0.732429581,-0.18589652,-0.305648746,-0.280602844,0.956902399,-1.39329043,-0.332160967,0.236132129,1.135965206,-0.346932422,-0.106791674,-0.159913581,-0.187695448,-0.322573053,0.001137089,-0.261456841,-0.953085422,0.329374961,1.143472734,-0.188541333,-0.644753892,0.293537414,-0.071233025,-0.003119398,0.2644943,0.019030042,0.192159945,-0.430333307,0.415342895,0.016812537,-0.275523087,3.76E-16,0
GSM120542,26.14805094,-2.356405319,-2.405927307,0.148403558,-5.983052121,7.270237407,2.401894788,0.748058298,-0.015205047,-2.709162151,3.912850852,0.87107077,2.820997954,5.817192267,2.00571756,-1.200462462,7.900811115,4.008284207,-8.941162044,-8.732139481,7.047552305,5.180598323,-0.399960259,2.560401352,3.690667384,3.08662155,-3.286748989,2.985436059,3.060141209,-3.221287064,0.222680805,-2.25337031,-0.399918528,-0.566343019,3.977676179,4.53911508,0.388033782,-0.463747287,0.586328992,0.012162847,-0.268559212,-0.405607999,0.070443673,-0.057882991,0.431856745,-0.163757702,-0.569629056,0.160893366,0.860843319,0.79794324,1.996752486,1.07280698,0.972197181,-1.859303331,-0.703906786,-0.71376666,-0.236502727,0.42545983,-0.750840597,0.388115638,-0.488722321,0.505223496,1.130100461,0.356057175,0.13391255,-0.998240561,-0.440540906,-0.468935897,0.510869509,-0.301605349,-0.196392174,0.457884962,1.214279419,0.492274434,-0.430506721,-0.569585411,0.352065788,0.115720228,0.694951926,-0.471125112,-0.036995611,0.721694298,0.465335171,-0.391505544,-0.449577855,0.600671579,-0.755507088,0.142904081,0.111881391,-0.32887908,-0.500366779,0.024732138,-0.06151155,0.317429379,-0.341895736,-0.068009465,0.215922281,-0.03878691,-0.357889115,0.436234726,-0.126756307,0.206671131,0.162074503,-0.076750379,-7.44E-15,0
GSM120546,33.54491282,-5.330092379,-6.567070259,0.588153518,-0.33375397,4.254282682,3.990363458,-2.735618501,-7.048704169,-2.286976617,-4.238571047,-4.717273395,3.671660504,1.857667959,9.767476634,8.611686043,-2.26522467,6.001752742,2.721506877,-2.166748612,-2.072031055,3.045939035,-0.638127165,-6.133318299,2.717535935,-6.726435432,0.647262938,-0.338107696,-1.636451804,0.440881472,0.880526606,-2.10503354,1.560365371,-0.499699952,-5.199569448,-1.371788984,1.284100417,0.134479806,-1.034718482,2.321651378,-0.308168286,0.571324207,1.67471167,1.6143792,-2.445025255,0.770064401,0.181979311,1.743029438,-0.589423025,-0.88387772,0.907108303,0.716966799,-0.188620015,1.415836735,0.744997331,0.411170398,-1.428217059,-0.053061598,-0.255556452,1.456155292,-0.173056702,-0.081446351,0.668511169,-0.687827164,-0.516873913,-0.391480994,-1.151160519,-0.011755152,1.381058648,-0.749501232,0.416219349,0.912335161,0.314451153,0.646778582,0.131649642,0.011817925,1.06365896,0.010331858,0.03390741,0.05295539,0.045691311,0.734727542,1.100617148,0.797851758,-0.520186309,-0.226636409,0.036921675,-0.340478847,0.611906773,-0.182405984,-0.052413883,-0.540668329,-0.640349936,-0.162836351,-0.310207286,0.700711071,0.222371977,0.103817631,-0.133166994,-0.158602039,-0.232488932,0.306938485,0.05165847,0.174058368,3.50E-14,0
GSM120547,12.57651177,-6.092355012,7.622053025,3.125746509,3.175253722,0.18098545,-1.539006675,-1.12405962,7.076078408,2.185751044,5.025807284,-3.24434331,-1.339863068,2.467984314,2.893576612,1.127547157,0.556753888,-3.217414088,0.243438216,0.93495867,-1.674682282,-1.163711764,1.311002674,-3.141642654,-2.032136375,2.610641401,3.625179915,0.575549581,2.992175446,0.709552032,-0.187426568,0.111522988,0.069501934,2.028940318,-0.719183753,2.685619558,-1.523547454,1.723473955,0.734180215,-0.856472938,-4.297575314,-0.414487741,4.6369532,-4.90888416,-0.695691563,-0.206266163,-1.337655112,0.010010396,-2.804969268,1.359460325,0.550364424,2.166644903,-1.115372259,0.853615914,-2.604081087,1.866249775,1.277615824,-0.64759109,0.667137711,-1.507743671,-0.777505941,-1.771409163,1.390878892,-2.175362915,-0.191032122,-0.81029479,0.31457813,1.016223587,0.983484231,-0.416634642,-1.444592726,1.122131595,1.377979868,0.277075329,-2.050688995,0.478315975,0.812191768,-0.296032099,-0.450155761,-0.939484482,1.380699251,-0.93745229,0.174342039,1.082876767,-2.141664793,-0.354070649,0.40988486,0.434456803,1.698339113,-0.650141296,-0.696225602,-0.338896455,-0.166733884,0.438501541,-0.691708379,0.698012597,-0.646012573,-0.93771515,0.584634743,-0.364339869,-0.436430821,-1.480584259,-0.467481377,0.634007529,-1.01E-15,0
GSM120548,13.24737174,4.139075028,-1.169116721,2.160416521,2.984098213,1.686565233,1.335313299,2.367206869,-2.963975208,1.331000933,-3.97315982,2.625790804,-2.049648413,-1.995352535,-0.105032047,-1.65536369,-0.849551645,0.504204403,0.714046886,-0.281112002,-1.001494667,-4.777653371,-0.288993169,1.718468599,-2.898371684,-1.986497932,-1.47836764,1.124924802,1.174817433,-1.805932307,-0.00971475,-0.518464165,-1.608126407,-1.52963399,2.181331876,-0.01843178,-0.66451545,-1.339254398,-2.322626386,-0.44115503,0.223174171,-2.903008719,1.963062933,1.31046733,-2.542932028,1.67579199,3.327048184,-3.077368724,-0.438372971,-1.797568607,0.6826038,-0.044526111,-0.183755294,1.529461396,0.458256416,-3.420906239,3.376725244,-0.977600602,2.186684412,-1.509067628,-3.723266906,0.938182322,-1.180780587,-0.240069215,0.044835562,-1.35513618,-1.914037698,1.959069336,1.144626017,1.050228096,-0.755304819,0.568317202,2.967669444,3.63625354,1.951665071,0.010261043,-0.345793988,0.995328643,2.024879397,-0.778777386,0.91692515,0.100809532,-0.69775213,0.234882647,-0.45078986,1.391816392,-1.382072153,0.389114112,0.35611492,1.088024115,-0.334885461,-1.818432904,-0.267165467,-0.631132338,-0.275450043,-0.706939807,-0.021046263,-0.534669129,-0.281313122,-0.466908208,-0.810824584,-0.29850732,-0.166132369,0.102372771,9.54E-15,0
GSM120549,26.05233172,-5.108962021,-3.205214492,-4.661925448,2.422308074,-4.657979973,4.195502625,6.550071896,-1.055361868,-2.204111041,-1.326333233,-2.993967551,0.322602434,-1.067368742,3.74896956,-1.391777362,-4.962617214,0.666311866,0.785080187,2.519818224,2.036213042,5.62556181,0.365524202,-1.15873206,0.31522885,0.202876553,-0.135280935,0.726019379,-1.837390862,1.58963087,-2.773817084,3.06238241,-1.014954433,-0.632374715,-1.10385365,0.04418389,1.157595202,-0.768214826,-0.003100093,-0.503861083,-0.990072679,0.603063849,0.928937017,-3.898487141,1.532389041,0.037403699,-1.516327671,-3.327541643,0.84782595,3.98681099,2.630579018,-1.973592065,-0.295003873,0.289582274,1.551016414,-2.628496746,-0.04440379,-2.826779829,-0.854982372,-2.324960922,2.21632628,-1.625742132,-0.513808796,2.30434441,2.297469488,-1.195721264,-0.412686156,-1.83371632,-1.635535405,3.850508384,0.270010483,-0.835141372,-0.194786438,1.312624917,-0.983179289,-1.322270813,0.091984648,0.132529559,0.504820965,-0.597347725,-0.178025655,-0.492835893,-1.662314103,-0.512988108,-0.515151225,1.094047166,0.020625149,0.753493889,0.033208869,0.622276641,-0.143331643,1.186932348,0.585414241,0.240637372,-0.490817797,-1.099852127,0.622569189,-0.700266458,0.215368612,0.523556871,-0.069852257,0.224267578,-0.139525417,-0.219080028,6.55E-15,0
GSM120550,-15.62430308,3.998532533,-3.336218459,15.77207686,0.502678266,6.423036199,10.20900841,-4.224815672,9.769309148,0.049758523,-6.679152585,0.145712904,-1.906116331,1.735907452,-0.715654442,0.524499925,-0.227311206,2.559076892,3.980254003,-0.468495902,-0.715331572,3.028349498,-0.352520362,0.056107839,-4.173834937,2.149519944,-3.850260288,-2.460465911,-0.325061528,5.371171742,-4.215142208,2.890168482,0.441462015,-3.002901694,-0.142880608,3.256981033,-2.250869911,2.84531622,1.25794438,-1.264829517,0.774350417,1.499534556,-1.147558151,-1.054249238,0.957184521,2.539036737,-0.250195352,-0.582264063,-0.036111497,-2.082396386,-0.679454278,-0.311194623,2.79871354,1.840124436,0.245828951,0.445818399,-0.841022795,1.361093845,-2.307165335,0.637022057,-0.545983264,1.185576027,2.108782409,0.13030792,-0.463918078,0.251646567,-1.639967904,-0.888630053,-1.350646454,0.599906487,-0.443759988,-0.125186474,1.631506347,0.466464466,0.316427367,0.451248298,0.190788687,-0.195136852,-0.435177371,1.030584747,0.545026656,0.507858694,-0.164114571,-0.091642945,0.134120584,0.382078913,0.056469606,-0.214316438,-0.121274102,-0.481300139,-0.261863028,-0.125076743,0.142527395,0.353939325,0.100445153,-0.035884654,-0.021306615,0.181566178,-0.303985601,0.248239899,0.367607175,-0.167911664,-0.027877146,0.020845604,-1.50E-14,0
GSM120552,1.13188528,9.853099423,-5.567887757,3.023590322,5.120192469,-2.166955031,-1.034465521,0.900501351,2.104146603,-0.414965966,-0.172060862,0.411643195,-2.314421673,-1.146050077,0.718568158,-0.731980141,0.206052682,-0.784718613,-1.319467874,-1.098177021,2.342802601,-2.052040031,0.459418183,-1.599964445,0.935407158,-3.093891039,-0.326493719,0.905573862,0.031312212,-1.687424477,-0.647759237,0.149216369,0.244360565,0.452767284,0.35458961,-0.858389874,1.895212999,1.097229417,-0.034786247,2.022453689,0.853102167,1.975087537,-0.030507801,0.239456402,-0.440206884,1.919804326,0.806532712,-0.283768794,1.864781653,-2.154828503,1.660312252,-0.221548437,0.013017725,-1.026617314,-1.126466675,1.363165159,-0.607485642,0.065641317,-0.551687591,-1.087169764,2.551576888,0.589107667,-0.81019143,-0.268644651,1.784297093,0.306904157,-0.887982913,1.781152738,-1.590477144,-1.206088081,1.08901397,-0.788674269,1.398006138,-0.501866388,1.23932381,0.350721958,-1.083997132,1.167574181,0.442006029,0.216511802,-2.544516548,0.594529921,0.880735334,0.163561375,-2.382613123,0.003521913,1.647785214,0.17482263,-0.761269481,-2.693349183,-1.480330201,2.622518904,1.251511577,0.048461409,0.217263968,-0.52928521,-2.214578797,-2.413999908,0.447243331,-1.871871774,-1.872448534,-0.786779893,-0.45467106,-0.757276255,1.10E-15,0
GSM120553,22.63771413,-2.531312404,2.639295592,-0.695190708,1.525180544,-0.400026487,3.739606234,-2.050535039,-2.628055548,-2.740078439,0.528507166,6.443131448,1.280458836,7.042926939,-2.519486211,0.476523782,1.424948624,3.723469098,-5.50520639,1.168124592,-1.027990455,-6.155871752,-5.36029532,4.282288071,2.689122894,3.670228744,-1.375855636,-6.849816325,-4.131693034,5.728392926,0.368843539,-0.856603019,0.244589179,0.617150215,-4.558716151,0.703839017,3.223394989,0.674300759,-2.763895082,0.004946364,-2.196753977,-0.083352956,0.640410232,-1.454434823,-2.079029308,2.036232259,0.42672049,1.690454857,0.760075621,0.134294622,-0.333591303,-0.253163621,-1.332751922,-0.236825405,-1.188593956,0.465831828,0.190504538,0.299170924,1.772809886,-2.161398582,0.866692025,-1.718312065,0.345074022,-0.413587939,0.196289392,0.826780587,-0.159920264,0.538282035,-0.259126863,1.053073988,-0.520105484,-1.584142049,-1.128106572,0.902740511,0.776625308,0.675406854,-0.380406682,-0.687488754,0.180585041,-0.419453029,0.429571193,-0.617261432,-0.006161349,-0.998093024,0.610430636,-0.001248787,0.444556896,-0.412846619,-0.666321297,-0.525252552,-0.634415649,0.289246451,-0.962758196,0.247059053,0.760663005,-1.11993919,-0.000917829,0.322368138,0.425537856,-0.721996769,0.121611522,-0.147558796,0.087617934,0.073401614,3.20E-15,0
GSM120554,21.08241711,-2.044086665,-4.827336353,1.304104485,-1.551191745,-6.965132684,0.432380273,6.381989703,0.509788044,0.419244833,-0.056845709,7.463069693,1.936949358,1.717458075,1.23935086,1.256727566,-1.322042768,-2.726152341,4.272407306,4.948090128,2.253451942,2.085913505,-0.78541193,2.041833986,-0.98775504,2.601020565,1.732230423,0.905927165,-1.082854506,-0.577911029,4.543320032,-4.228666299,-3.54749241,-3.598564563,0.063910704,2.062928957,-0.806578215,-1.219801999,-3.054382219,-5.479628116,3.562068848,2.131497686,2.906849545,0.242371837,-1.231147142,1.374869961,-0.669857996,0.70183842,0.774514008,-0.217987749,-0.601578303,3.324340756,1.439236326,-0.205584943,-0.240627082,0.020877474,1.174563925,-2.226655242,0.846941912,0.238794465,1.05927279,2.40535453,0.968604904,0.054104751,-1.075269514,1.317400214,-1.449267758,-0.802398058,0.976142392,0.086144494,0.961591922,1.83180165,-0.385356729,-1.224842344,-0.699836488,-0.857166708,0.518746053,-0.38826164,-0.52440066,0.924092756,0.31728022,1.303300286,-0.430469788,-0.163810141,0.601501508,-1.115408297,0.851752691,-1.00188904,0.288478362,-1.601645205,0.312650671,0.59948535,0.288255526,-0.906351368,-1.234091188,-0.025663255,-0.812849232,0.229922187,-0.254812724,0.056841815,-0.248946842,0.369786637,-0.320602262,0.184161482,7.16E-15,0
GSM120556,15.20618902,2.21871577,7.665791332,-4.204639389,2.591288152,3.946452284,-2.290668331,-0.985973473,-1.323273871,-1.843631876,-3.08603793,-0.053272783,-2.980319482,-4.288869221,-1.391225877,0.662675053,0.07760876,-0.683362137,0.280852385,-1.112845362,0.807607258,-4.002476316,1.810962738,2.342716317,1.002061193,3.249888744,-0.090594394,0.277898913,-3.0424803,2.194899875,1.771952173,1.997741396,1.575037964,-0.611204527,-1.131146563,2.66660718,1.285797546,3.496542028,2.036624163,-1.560301905,3.373024952,-3.132828175,1.007647787,-0.575151297,-3.218685158,-2.80534677,0.205456224,-0.22586184,0.931773153,-1.142063191,3.541656541,-2.694410381,1.172682418,-0.545054831,-0.892978703,1.114191873,0.77237483,-0.01063237,-1.877158149,1.137017974,0.258406923,-1.51511413,-0.940970644,2.401089966,-0.022571171,-1.073052662,0.633223312,-0.769679515,-0.724682791,-1.3822058,0.383713977,2.636258164,-1.608689825,0.762698691,0.89240059,-0.059389919,1.918114157,0.423594767,-0.710519673,0.85820234,-1.730057227,0.670527406,-0.538777227,1.174824082,-1.326687049,0.193923527,1.984276648,-0.148104524,1.136464671,-0.172121806,0.779956699,-1.045903796,-1.002735108,0.739747534,-1.363721519,0.353476534,0.041527427,0.742572691,-0.84294532,1.471547914,-1.777817366,0.552037519,-0.373832947,-0.271690939,4.43E-15,0
GSM120557,-8.682949586,8.166659502,3.45727741,-0.912593202,2.789902454,1.144095299,-5.721714031,-1.638180239,2.152470619,-3.108696641,-0.797757886,5.795079912,-2.199735297,2.265420639,0.891827651,1.313586484,-1.362763507,1.938154157,-4.290212201,3.800081006,-0.273473781,0.62415128,-0.905649914,-1.114397594,-1.139574556,-2.651683234,0.038957121,0.090696483,0.258665136,-0.666150193,-1.167719533,1.113259339,-1.179723704,-1.371826167,1.337223403,-0.21602832,-0.109245907,-2.053097568,-0.324984413,3.27313367,-2.228437857,0.248153406,1.077422535,-0.221599065,-1.485697373,-2.688251663,-1.765669506,-2.50711016,0.868227381,-0.057661876,1.509507657,0.407366544,-0.204866843,-0.85854547,0.315770398,-1.011973103,0.196259738,0.955944931,-3.643293337,0.537170945,-0.180897676,1.130019569,2.533708711,-0.44475739,1.530721283,2.492591525,-0.987118596,-0.458945541,-0.36119386,1.572083531,-0.366961534,2.324179425,-2.830226968,-0.37388951,1.136283795,-0.152224934,-1.450276288,0.860889143,0.787440771,-1.394223648,0.760079609,1.03867143,-0.629563636,-0.518305268,0.285811523,-0.496265766,0.287754099,-1.330032544,-1.659186987,0.800449704,0.097770371,-0.690961106,-0.189666054,0.697940897,-0.943756325,3.04487736,0.456041036,0.538808433,0.44801565,-1.356064198,0.082580541,-0.613283647,-1.575661567,1.375620936,-2.85E-15,0
GSM120559,15.50705477,5.324831157,-3.871179088,-4.431443137,-11.76618669,5.993440291,-1.193766828,-1.233841158,3.082929975,-3.611304875,2.808977796,-1.075674349,-0.289005284,-3.514104283,-2.02210767,1.550297548,1.899920725,2.908627976,1.191823174,8.183345708,-2.455334019,1.177345806,1.062174487,2.693045426,-3.09640473,-1.244001061,-3.810992532,0.01123533,-2.771411494,-6.548527562,-1.886172334,0.882819506,4.923048338,2.533306143,0.667513139,-0.833211282,2.153799822,2.533451932,-2.107406031,-2.387351292,-4.324698456,-0.645053699,-0.705201682,0.253683343,-1.232242116,-0.14320028,-1.255505752,0.183150849,2.902359563,-0.951700563,-1.529087083,0.981015282,2.726128355,-1.669968418,2.532223344,0.115591671,-0.163228148,-0.913800009,0.435610816,-1.735431674,-1.321636169,-0.877043154,0.384227777,-2.014051526,0.269498831,-0.288672077,1.125306885,-0.962686869,1.029976577,0.913176616,0.798004273,1.589816954,1.014778189,-0.264078491,0.112230413,0.520127022,0.527113662,-0.437347278,-1.601301168,-1.023606301,-0.17506168,-0.062395789,0.368504341,0.275848057,-0.013702838,0.547279057,0.621355912,-0.302728286,0.219795131,-0.661883412,0.274312935,0.522180641,-0.819194006,-0.218257769,0.250827666,-0.635551383,-0.158851785,-0.476728535,0.661054065,0.598046457,0.128221128,0.121042874,-0.263588181,-0.428840022,1.08E-15,0
GSM120561,32.36041401,-8.625856095,1.14337275,-4.488111333,0.829865298,1.429994694,-2.281365187,-19.67243269,-1.103402174,12.01160565,-6.093809409,5.747431083,-3.020093838,-1.007869186,-4.375712634,-1.555657961,0.086852559,1.549532508,1.594910666,2.282869627,3.509466273,-0.414908995,3.711307483,-3.314857888,0.961173034,0.36156038,-2.081156836,3.336301663,-1.852153677,0.035147324,1.396007984,-1.732042141,1.86577007,-1.272337098,-0.33431638,1.443142923,0.516087595,-1.781716151,0.748041379,-0.142820445,-0.404503085,0.039186031,-0.564080172,0.546108275,2.436270517,0.02719116,0.409438587,0.958564912,-2.358934799,1.632367761,-0.334175294,0.403005909,-1.448728044,-1.791824856,2.005570327,0.606486572,-0.06837849,-0.27500055,0.802394449,-0.821087479,0.600855084,1.210335005,0.367670149,0.643050271,1.209463536,0.997825619,-0.566777567,0.620384383,-0.471533758,1.281065389,0.071944829,0.360163565,0.257639475,0.301529708,-0.584908017,-0.458037025,0.505930317,0.362219555,-0.921699932,-1.026462237,0.143944555,-0.20666098,0.013427059,-0.428683776,-0.698211922,0.705037807,-0.283297656,0.128392253,-0.11714265,-0.420777918,-0.098946979,0.329343843,0.803584149,-0.019023443,0.408465842,0.248901628,0.290048635,0.041068888,-0.177660879,-0.034881806,-0.27102171,0.015446134,0.377781956,-0.22736385,1.16E-14,0
GSM120563,30.27133167,-12.86994178,-1.439428377,-8.506248582,-0.432851606,-3.729005308,2.534663243,-8.868495979,3.786655039,-0.632335595,3.691270168,-1.941193118,-3.650050775,-4.519014684,10.36658877,-2.806092313,-3.297138834,-2.347057203,-0.90784298,2.120421943,0.505884752,-0.65083219,-6.316277194,4.225967817,3.808409451,2.877034509,4.365029532,-1.804028397,-0.830613542,-2.647339034,-4.779004251,0.256640602,1.549766184,-1.490672245,1.230062462,-0.125459313,-3.83090508,0.081321959,0.954219068,1.880933097,2.135992871,0.533069029,-2.497933649,-2.08396662,0.55749712,-0.732260074,1.980029473,0.335014767,2.708514277,-3.068739545,-1.24695596,0.133838771,0.284240539,1.022855859,-0.261053638,-0.31372082,0.942411008,-0.06966874,-1.062971299,-0.132280453,-1.042823442,1.266710443,0.180596125,-0.340302779,0.694058703,0.79643897,0.913065554,0.899500541,0.409859858,-0.688527646,-0.614395392,-0.7123784,0.778374785,-0.768758399,0.73420838,0.442821771,-0.156366034,0.026177606,0.037769127,0.293279157,-0.353089084,0.642779827,-0.145682829,-0.522364907,0.042073081,-0.691309458,-0.586701357,-0.297199643,-0.576903058,0.190332402,-0.04241944,-0.663229404,-0.120354036,-0.320995812,-0.367821053,-0.089709977,-0.406858557,0.223409956,-0.266120928,-0.043699726,-0.006478248,0.310213219,0.197437334,0.329068648,1.74E-14,0
GSM120564,9.338329155,0.570585918,7.205732517,4.801990572,-1.006982718,-3.412956951,-0.896257392,-0.694813568,0.514925755,0.896576123,4.585734117,4.154935179,-1.45282605,5.726367255,0.839301782,2.494607311,2.864491327,-4.405905008,-1.171850271,-1.399346212,-2.055769587,0.571580658,-1.151451019,-2.96526763,-3.563534716,-1.094194522,1.930027941,0.822365199,-0.437465747,-1.865063835,-1.734151252,5.494923325,2.491777887,1.534382977,-4.429109157,0.316097805,-0.959908029,-0.273735958,-0.276692916,-2.70928737,1.581371716,1.936100005,-4.210166067,1.887458518,-0.159352157,-1.149107454,-0.539128576,-0.952372488,-0.834921474,-0.695481249,1.643633797,4.195886547,-2.137072774,-3.031833453,0.349966716,-1.575376192,-2.069022774,-1.316834486,-1.439434967,0.079994515,0.798278721,-0.350877497,-1.652152017,0.648100312,-0.60708524,0.135103293,-0.103983357,-1.777241093,1.754628704,-0.780108323,-0.219656596,-2.354143009,1.254202413,1.643716287,2.194620122,-1.354694863,-0.051221796,0.526825165,-0.236608118,-0.3682115,-1.022553084,-0.681306499,-1.68905058,0.117633661,0.293798134,1.150553438,0.309681071,-1.266547283,0.569896992,0.211707192,0.315988051,-0.540374728,-0.382923663,-0.86105418,0.106231245,0.019756942,-0.35906836,0.193260143,-1.724574152,-0.041515883,-0.160083797,-0.418006298,0.671034995,0.26039701,3.95E-15,0
GSM120565,13.52492136,4.343694291,-5.341194073,-5.432955785,-1.580138524,-0.189102189,0.845261991,4.05314719,0.684631013,6.294924162,3.665387381,-1.815727108,-0.802243093,-0.903608253,0.263521206,-4.44091852,2.169532618,4.568719843,-2.935743635,-0.09116699,-2.871986221,0.803698038,3.675037893,-5.536000739,1.479099792,3.141593851,2.546835945,-0.580035732,-0.646817251,-0.964943919,-0.005156414,-0.259065856,0.705050063,-3.17687149,0.201653925,-2.480235805,1.896111857,1.328789711,0.25817337,-2.304140806,-0.330020551,4.035459064,-1.733419651,-2.043316212,-3.459153248,0.638500165,0.820053032,-1.695358592,-1.451260378,-3.011885712,-1.320495656,-0.523264803,1.02682517,-1.111641313,0.331284527,2.104580406,1.598196958,2.193786092,2.281698201,2.345603718,-0.531096894,-1.632363277,-1.895490084,3.010137478,-1.683265136,1.307681394,-1.45009775,-1.293767994,-2.003635838,0.375114014,-0.155270531,0.141935233,0.358569571,0.086537468,-0.998745402,-0.112035313,-1.252520908,-0.15729842,1.413677194,-0.937740185,0.664822183,0.504994438,-1.400532401,0.219492569,-0.779993706,-1.50144633,0.820064407,-0.844754713,-0.997255611,0.7704413,-0.89970333,-0.971459379,-0.574732689,-0.364792592,0.82542245,0.738421223,0.395879458,-0.487244523,-0.125553058,0.447545342,0.8236591,-0.60026089,0.300241293,-0.15483537,1.27E-14,0
GSM120566,2.499736512,-4.191757815,0.840124527,19.11488208,0.58703558,0.146731961,5.559636566,0.777061553,3.007593213,-1.571987898,-8.897002857,-3.248235044,0.765811962,0.376702483,-0.779798507,-2.512398534,-0.01896703,-1.851032633,0.224024785,3.467959417,-1.836634328,1.613849643,0.63803238,1.288799153,4.429483626,1.305067318,-2.164772828,1.083503079,0.88473727,-2.144051579,0.026663953,-1.566434054,1.617797582,-0.402905238,-0.415959906,0.096827716,1.787838467,-1.670948189,0.485282153,1.304653731,1.776245551,0.213910807,-1.59635303,-0.327067987,-2.169545949,-4.070414823,-0.338468042,-2.696429857,-0.097324604,0.490057424,-0.292387649,1.449234277,-2.416764635,-0.87364925,-0.020274356,2.684630003,1.839677828,-0.958133023,3.037807785,0.141051585,0.026821508,-1.949503284,0.035292743,-0.51241795,1.462082219,-0.372980518,1.94232433,0.75975653,2.793820914,-1.952661084,0.71696351,0.216164642,-1.734664947,-1.624469328,1.224460249,-1.474774189,-0.912658692,-1.2874291,1.461912436,0.007651145,0.061773269,0.345030048,-0.208098564,-1.669921625,-1.09898934,0.837048091,0.210698095,-0.135546657,-0.720401893,1.334208828,-0.339232212,0.775667972,0.085784735,-0.635324148,-0.028480582,0.042064001,0.492126635,-0.119545036,0.358187303,0.580327204,0.210052921,-0.169793765,-0.246602856,-0.131672041,1.71E-16,0
