X,GSM120468,GSM120475,GSM120477,GSM120478,GSM120481,GSM120484,GSM120486,GSM120487,GSM120488,GSM120493,GSM120495,GSM120496,GSM120500,GSM120505,GSM120506,GSM120508,GSM120518,GSM120524,GSM120529,GSM120537,GSM120541,GSM120543,GSM120544,GSM120545,GSM120551,GSM120555,GSM120558,GSM120560,GSM120562,GSM120569,GSM120570,GSM120571,GSM120573,GSM120597,GSM120598,GSM120599,GSM120601,GSM120604,GSM120625,GSM120626,GSM120627,GSM120630,GSM120632,GSM120633,GSM120637,GSM120469,GSM120470,GSM120483,GSM120485,GSM120489,GSM120492,GSM120494,GSM120497,GSM120498,GSM120501,GSM120503,GSM120510,GSM120512,GSM120515,GSM120516,GSM120520,GSM120522,GSM120526,GSM120528,GSM120532,GSM120534,GSM120536,GSM120539,GSM120540,GSM120542,GSM120546,GSM120547,GSM120548,GSM120549,GSM120550,GSM120552,GSM120553,GSM120554,GSM120556,GSM120557,GSM120559,GSM120561,GSM120563,GSM120564,GSM120565,GSM120566,GSM120567,GSM120568,GSM120572,GSM120592,GSM120593,GSM120595,GSM120596,GSM120600,GSM120602,GSM120603,GSM120605,GSM120606,GSM120628,GSM120629,GSM120631,GSM120634,GSM120635,GSM120636,GSM120639
19340,0.790763321,1.372250822,1.382864097,0.40435161,1.093966493,2.360176009,1.258697952,0.607715765,1.029792641,1.799811006,2.302419375,-0.401036144,1.959460294,0.534787379,-0.122708914,0.635450474,1.169417293,0.676239979,1.635526336,2.407974863,-0.122878877,1.228793497,1.357279057,0.764633319,0.571216128,1.9852191,1.135139352,0.539692018,1.749491367,1.621186344,1.362377255,1.133313965,1.419320411,1.613078401,1.610374312,-0.688748054,2.447714752,1.807336225,1.270443842,-1.075641856,0.376803286,1.973859513,0.177470041,0.828965979,0.874437428,-0.038896025,-0.968900868,0.157275606,0.075237108,0.889485595,1.194916115,-1.061055172,0.344124018,-0.846604791,-0.103605931,-0.162799229,-0.569292361,-0.048366696,-1.198954524,0.413014165,-0.723020949,-0.879019348,-0.241498607,0.604693944,-0.429774166,1.116947278,0.252889008,0.643353034,-0.431313614,-0.68978365,-1.229876167,-0.259677854,-0.194829234,-0.699087091,3.049717954,0.900108329,0.165297452,0.448968726,-1.034677665,1.25120197,-0.908532165,-2.415806473,-2.152745135,-0.415062685,-1.141224335,1.754532123,0.97530159,0.477099489,-0.258173688,-1.034311213,0.555454073,1.670396979,-0.455428901,0.573706475,0.712192922,0.164730184,1.492562162,-0.496697743,1.275605847,0.724356997,0.534940788,0.846226203,-0.00870864,-0.125457907,-0.355297653
19352,-0.588368999,0.216221402,-0.458157306,-0.644857077,-0.859072485,0.562291504,-0.111338767,-0.444614512,-0.232697351,-0.767351422,-0.115241467,-1.995340899,-1.357217047,0.365034416,0.654363848,-0.087414731,-0.178724607,-1.06701934,-1.114478864,-0.721916293,-0.637649795,0.591918722,-0.989266356,-0.5593252,-1.148331868,-0.654245167,-0.765696601,0.398064747,0.077727898,-0.223024434,-1.031763011,-0.835748124,0.722532079,-0.101913219,0.733577816,-0.321211144,-0.231364005,-1.232701084,-0.691245326,-0.989628408,-0.199421039,-2.06104462,-0.90291409,0.956691688,-0.835713309,0.107530235,-1.227401696,-0.461292257,0.996570867,0.206442854,-0.292103802,0.217441245,1.361006062,-0.198706751,1.30783916,-0.110993998,-0.399162597,0.665491263,3.461621961,0.096877355,-0.135538208,1.146615672,0.575504524,1.256982148,0.381059061,0.39775017,0.012035976,-0.102740091,0.979640513,1.666093234,-0.480699713,2.397468105,0.235211522,0.251430139,0.360379602,0.224549708,0.655140131,-0.20640179,0.783171982,1.609651859,0.744431772,-0.397722469,-0.873240026,1.969289921,0.250132275,0.163729671,-0.162511615,0.433355335,-0.027548231,1.413485635,2.153965829,2.186008506,0.7007744,1.78970887,0.500570444,0.119943846,1.738134863,-0.687749806,1.698547468,0.544093055,2.73388855,2.226825493,0.121417018,0.793986783,0.7164357
19443,0.733653705,0.735471341,0.486615231,0.485541465,-0.06484865,0.817394576,0.59051827,0.675282345,0.207875205,0.944371561,1.025571197,-0.679836263,0.733691757,0.254067868,0.626492561,0.984607293,0.450107044,0.065115625,0.234625068,0.876616374,-0.029876308,1.834010699,0.033896954,0.079546306,0.177667084,0.735793248,-0.635231846,-0.094128654,0.705151746,0.495434859,0.639595979,0.522361405,1.030077845,0.281874318,1.382074185,-0.435131139,1.433274775,-0.190207476,1.561081358,-0.807419077,1.349688227,-0.098415504,0.801269339,0.800870378,1.225134883,-0.861278429,0.172294395,-0.812174814,-0.721863486,-0.541568147,1.140243856,-0.240577388,0.090110345,-0.74657094,-0.282488023,-0.323028843,-0.239968425,-0.18195854,-0.16772786,0.49499495,-0.696865097,0.513417799,-0.054428357,0.507426727,0.325290156,0.086853,0.503622671,-0.613875034,0.813762621,-0.333944002,-0.737055728,-0.331705364,-0.386789798,0.062181544,1.474369655,0.090110345,-1.030571549,-0.819468316,0.03429924,0.518982335,0.357886873,-1.71268643,-0.30948321,-0.733572502,0.71501012,0.572782066,0.690287503,-0.250270053,-0.677585745,0.208011953,-0.097005748,0.226863305,-0.137607464,-0.058122853,-0.422267732,-0.034468436,-0.060633248,-0.568529306,0.355841093,0.090110345,-0.693133197,0.059098997,0.054588699,-0.244058192,0.146770035
19446,0.268924507,-0.211588276,-0.471226451,-0.55400868,0.224341675,0.08995719,-0.479568392,0.589144896,-0.156478526,-0.671127088,-0.30354857,-0.73895733,-0.747323655,0.443561609,0.093610093,-0.272707829,-0.144337572,0.677405281,0.247322925,-0.372881453,0.102783679,0.247322925,0.17696796,0.232773309,0.26444216,0.100007285,1.200344183,0.456084246,0.247322925,-0.094483892,-0.144044912,-0.200567794,-0.393108115,0.247322925,-0.359983373,-0.309559355,0.247322925,-0.238885915,-0.208457502,0.403066476,0.151025688,-0.66732563,-0.124368705,-0.351667661,0.787790417,0.841128334,0.843958754,0.112486597,0.433436946,0.774772379,-0.130785443,0.247322925,0.947987607,0.279544653,1.509872929,0.906909115,1.365295031,0.601304032,0.013510313,0.573209961,0.339267102,0.42185916,0.084071337,-0.336994253,0.952638132,0.099950806,0.581727624,0.07722035,0.862258356,-0.756514406,0.524753081,0.442465098,0.775254307,0.301908185,0.521815836,0.711864023,0.03846004,0.430118182,0.985390198,-0.773665525,0.355381305,1.503633229,-0.086576103,0.5581654,0.876775052,1.019925936,-0.161783855,0.432694485,0.586663946,1.207890463,-0.042708655,-0.235972381,1.383860415,0.293228184,0.641102009,-0.049841644,1.033214408,0.183154034,0.406730579,0.247941257,-0.039660047,0.247322925,0.640238321,0.575838902,-0.099832747
19461,-2.719469445,-2.67152283,-3.137434144,-3.344037962,-2.746878072,-2.716437937,-3.388822716,-2.585084048,-2.556689359,-4.071886463,-2.804431984,-2.383543693,-2.482569684,-3.071796969,-3.807235045,-2.337983837,-2.623718016,-1.503656265,-2.734411815,-2.908208778,-2.969057986,-3.008439283,-2.974389594,-1.930037948,-2.352038948,-3.207338027,-2.88113145,-3.779017545,-2.961111614,-3.182715236,-3.889602972,-2.916010363,-3.340473861,-3.474165657,-2.997419702,-3.520537,-3.509927483,-3.158586267,-3.499034728,-2.25073489,-3.125491316,-3.678285402,-2.870653482,-3.882432689,-3.150657462,-1.25498264,-2.962159057,-0.799985874,-2.461803459,-2.235619777,-2.902020956,-0.236770589,-2.429351543,-1.968717947,-2.15339386,-2.424087548,-3.869914149,-1.782210148,-1.256753484,-1.795186571,-2.54413862,-2.627944852,-2.967068387,-2.283916991,-2.844487755,-3.064096114,-0.743980237,-1.769397052,-1.908814861,-1.61318697,-2.455972271,-1.509239428,-2.050541956,-0.809247535,-3.783911069,-2.924606583,-1.770829126,-1.570218471,-1.7377426,-3.251968312,-2.48270455,-1.523320407,-0.606476127,-2.863437446,-1.186538763,-2.513500539,-2.44484024,-2.190597721,-1.868288505,-2.347832536,-2.490416936,-2.198941617,-1.939361887,-1.750348476,-3.438031828,-2.386447308,-1.877644079,-1.091513442,-3.66273956,-3.036638897,-1.372786933,-1.98221296,-2.293736437,-2.916319119,-3.28202537
19523,0.636836805,1.653634774,0.563464787,0.380285454,0.724384088,0.093134499,0.178606277,0.671499334,0.146018538,1.040124662,0.902033845,0.551882175,0.85828282,0.429786064,0.012751037,0.635533175,-0.079515892,1.109195052,1.949606157,0.083396575,-0.122510222,0.163479862,0.813138007,1.449514961,0.287635141,1.117675309,1.348166038,-0.179652917,-0.091722837,0.757270658,1.119784987,0.725786868,0.187220063,0.767428311,0.703181655,0.598422539,0.651445,1.273164292,1.645137724,1.572138993,-0.383785238,1.987320076,0.571091123,0.204366906,2.708442877,-1.831456766,0.653629143,-1.4805234,-1.620166466,-1.725866157,-0.188488399,-0.897945989,0.355041654,-1.432246469,0.24118607,-1.695388526,-1.757555662,0.22146378,1.924315092,-0.505067531,-0.529419196,0.16843127,-0.173623564,-0.244543987,-1.737186814,0.216185505,0.267165788,-1.389811862,0.819963884,-0.639794161,-1.40918624,0.917565786,-0.671748358,-0.119522539,1.846948694,-0.09206622,1.081750865,-1.476659582,0.879999614,1.249193703,-1.312116597,-0.295158426,0.091816184,0.035367896,-0.604806108,0.651904585,0.693817502,0.031046904,-1.756800562,-0.193224366,0.01872453,-0.132158514,-0.109597337,-0.884722811,-0.916461391,-1.41643444,0.819177319,-1.170133589,0.508553865,1.028023339,3.119634677,0.167738298,0.411591334,0.788658495,-0.02145597
19570,1.032620161,1.099284837,1.246189799,0.168208327,0.387764806,-0.896578815,1.346089462,1.167186169,0.610856347,1.547268623,1.680529819,1.347923121,1.511679988,0.450861629,0.178539981,0.741532834,0.595700921,0.73291573,1.402479408,0.399813279,-0.146514548,0.664371025,0.220023128,0.673670756,1.167254534,1.243247877,1.248119926,0.007123592,0.657613538,0.531407084,2.277437665,1.334317724,1.024961986,1.173700312,0.346348456,1.139248581,0.984553131,0.012732709,2.265969652,1.502699821,0.319664717,0.406528817,0.961559,1.873097922,0.847219676,-0.089480854,0.998781023,0.430777557,1.004019849,-0.384123912,0.537095862,0.76521484,0.492008242,0.312304719,-0.212422412,-0.047217836,0.144040061,0.696409842,0.046728174,0.788974566,0.536990206,-0.604323268,0.952538121,-0.408855156,-0.299262536,0.153291934,-0.53368323,-0.696551556,0.560957083,-0.776560488,-0.616306931,0.601423741,-0.339879869,-0.805665785,-0.332864432,-0.083128771,-0.06303033,0.594579098,1.11988131,0.478345397,0.616136824,-0.25598725,-0.064624012,0.418072117,0.758725975,-1.552992782,0.362899126,-0.916024912,-0.473553903,1.081889498,0.205124096,-0.602208385,0.791479389,-0.20747813,0.262209936,1.263739037,0.551570091,0.576621931,0.950324894,0.431057973,0.511690526,0.392742673,-0.112089858,1.07932755,1.411436716
19640,0.616695084,0.850396027,0.413855627,1.177273846,0.607285864,-1.111040182,0.796601109,0.318064106,0.714646423,0.443628294,0.315507244,1.729433493,0.63264318,0.242870247,0.672871459,-0.189179835,0.382949983,0.334719517,0.695138793,0.236781128,0.262019497,0.191693884,0.14415276,0.454974632,0.776499928,-0.578089087,1.731725438,1.123067271,0.555910755,0.253691904,0.891395359,0.541992766,-0.381966751,-0.092345673,-0.558742986,-0.694678717,0.628450141,1.187977775,0.072814642,2.20793265,-0.312440035,-0.020003113,0.872446317,0.242998153,0.581860596,-0.265259172,1.230574159,-1.269851366,-0.1490689,-0.64246993,0.021615112,-1.072296863,-0.153738653,-0.965890073,-0.11685123,-0.999148459,-0.589388504,0.022438404,-0.435832154,0.020100128,-1.349781444,-2.309800833,-0.125782968,-0.1136273,-0.336212854,-0.178385959,-0.921986104,0.213998513,1.681481388,0.345187433,-0.066200379,-0.256585671,-0.437285282,-0.454026607,-0.648173233,-0.381644747,0.238341574,0.093821594,-0.427594973,0.220268621,-0.776902486,-0.393756624,-0.324671811,-0.016930476,0.167221811,-0.268128146,0.052607689,-0.305739624,-0.028737983,-0.294741413,-0.621912608,0.096575617,-0.156605431,-0.453561074,-0.374780047,-0.687324199,0.279078551,-1.283446797,-0.49627009,-0.003844187,-0.971638184,-0.51332705,0.148881999,-0.224634823,0.066146073
19677,-2.042257597,-2.417703158,-2.198220235,-2.003645129,-1.541122125,-1.652306297,-2.87720605,-0.93089336,-1.643767343,-1.827028314,-2.87627825,-1.699959859,-1.413768463,-1.114474262,-1.588307942,-1.094793006,-2.146388332,-0.147561986,-1.178820247,-1.037158194,-1.51654875,-1.003844275,-1.559284936,-1.190339494,-1.100498847,-2.189197781,-0.276910154,-0.969947335,-1.586140006,-1.304525498,-1.203196208,-1.273675889,-1.659694907,-1.392204979,-2.081316668,-1.950176747,-2.255370086,-2.19871026,-1.744312213,-1.509531371,-1.878123475,-0.901022479,-1.671785304,-2.061479848,-1.27664897,-0.231820278,-1.100270081,-0.14420362,-0.737049781,-0.34452409,-2.081366859,-0.893682696,-0.71350466,-0.862809029,-0.582345661,-0.115400783,-0.434166639,-0.971871124,-1.465801394,-0.382536153,-0.460388177,-0.827699349,-1.070366846,-0.970966615,-0.136871136,-0.536983194,-0.932401043,-1.178257144,-1.770865485,-0.41781039,-0.250054813,-1.655415573,-0.921187947,0.159709239,-1.890076886,-0.427120938,-0.504488376,-0.124587587,-1.186328882,-1.645613102,1.401646102,-0.751234076,-1.396059437,-0.753308299,0.471506716,-1.111873189,-1.69620371,-0.203421125,-0.712227897,-0.456775485,-0.694232137,-1.220303925,-0.218521399,-1.292514788,-0.817758719,-0.915143122,0.603801206,-0.530660749,-1.27138953,-1.061405214,-2.185647291,-1.933278916,-0.633579433,-1.109740107,-0.859020028
19787,2.426031102,3.271643481,2.533514198,2.307561595,2.904065098,2.063996351,2.872934418,2.00892277,1.897312141,2.896381089,3.267960211,2.411462588,2.743370266,1.957189477,0.981109354,3.004568933,2.498245895,0.375858463,3.216693592,2.825020961,1.631499821,3.116468483,2.490348707,0.936572617,2.368532774,2.980544389,2.456106482,2.486895185,2.035810548,2.849591239,3.002204402,2.15448691,2.397080369,2.48134091,1.930941078,1.911078286,2.81561216,2.79533467,2.889502853,2.998419876,1.332363825,3.093399963,1.994739964,3.804958161,3.327528249,0.964885191,1.838434104,2.527211745,2.285186049,0.407813714,1.883382849,1.694398715,0.265045578,0.858866185,1.858899477,0.696185883,1.975964721,1.832820861,2.912727925,0.680194591,1.003940302,0.603401722,1.45001266,0.616824715,0.119159282,1.406639196,1.338083187,1.019358861,1.536330639,-0.905892224,0.01429708,-0.19687233,1.152659686,0.607805065,2.603288588,0.623353415,2.163278622,1.317072952,1.176123562,1.724065238,1.158854076,-1.197969482,-0.71457903,2.652518221,1.499407364,2.085654169,2.55605874,0.585010102,0.263897764,1.094420563,1.804175144,2.385867012,2.355382624,0.821399668,-0.347804771,1.023475369,3.25009774,0.356759972,2.054143743,1.674659606,1.330978488,2.115443933,2.245814157,3.892887104,3.51677774
19809,1.766639792,1.303197236,1.057253501,1.330776525,0.647337215,0.435669962,1.337942417,0.548328039,0.711111946,2.151947521,1.250455515,1.296289837,2.063985967,0.906017872,0.796250318,1.723364749,0.408135587,1.065756355,1.638777209,1.050510178,0.49626934,1.217554838,0.244394906,0.392918935,1.28894173,0.434456651,-0.563310925,0.789786613,0.475644384,1.324298916,1.713209034,0.726185568,-0.081528884,0.686969347,0.135626735,0.96518806,0.493361953,1.282835744,1.155118591,0.506065381,0.517364475,1.506186157,0.65390485,1.008051066,1.320504845,-0.045987869,1.206153555,-0.950287675,1.401380159,-2.446444226,0.358409001,-2.551836468,-1.033773445,-0.300699083,0.901488409,-0.860789774,-1.460396631,0.437776255,0.624869575,-0.102348767,-0.059560177,-1.403397987,1.341507012,0.085528674,-0.651681302,0.383587332,-0.902864031,-0.611703031,0.388057494,0.257718399,0.07008326,0.844755418,0.130299246,-0.875727331,1.314401144,-0.712539088,0.554097056,0.416812965,0.399202302,0.220423691,0.147575966,-2.270982524,0.545738394,-0.467611735,0.051765871,-0.380992082,0.646139729,-0.779602785,-0.332837661,0.592909709,1.177199889,0.281877331,1.387045792,-1.627145883,-0.206631905,0.540467152,0.855474747,-0.349713626,1.355804185,0.414656533,0.612829791,0.876742796,0.082426936,1.200919388,0.816578317
19828,-1.90517749,-1.580168109,-1.513085616,-1.143826307,-1.189597635,-1.941715554,-2.359599532,-2.497733623,-1.440434234,-1.384488942,-1.866641667,-2.004553776,-1.574304175,-1.273762886,-1.354113614,-1.803261623,-1.178269334,-0.949889616,-1.440116791,-1.463131622,-1.006007073,-1.016419654,-0.66698273,-0.606577676,-1.484641805,-1.913266534,-1.033273607,-0.83132113,-1.178269334,-1.472654344,-1.993691851,-1.628393892,-1.853053843,-1.528347657,-1.883343198,-1.471517256,-1.6429773,-1.591730145,-1.327143143,-1.244902127,-2.985133376,-0.71647986,-1.266981166,-1.427809007,-0.859672139,-1.4598782,-1.625546572,-0.855699893,-0.52268257,-0.803613311,-1.727836223,-0.772578339,-0.795908641,-0.834735661,-1.050245312,-1.173810127,-0.523581984,-0.460052188,-0.614403794,-1.178269334,-0.785630062,-1.008310475,-0.961243907,-0.312074841,-0.679814385,-1.01102354,-0.276026954,-0.496946536,-0.576286341,-0.659494036,-0.70795696,-0.419237167,-0.780040275,-1.112898007,-1.18272854,-1.284247102,-0.718955724,-1.335521604,-0.475192919,-2.296983696,-2.125454808,-1.14908657,-1.685084524,-0.746450073,-1.288620517,0.213301545,-1.287731671,0.131686435,-0.455642551,-1.137915784,-1.22638837,-0.266180619,-1.568867267,-0.715776691,-0.724590042,-0.16170944,0.606735377,-1.467309545,-1.937914744,-1.559206318,-0.025254771,-0.982684602,-1.21928672,-2.793459444,-0.624027655
19964,0.269209416,0.763004649,1.29031545,1.405134339,0.885619055,0.833006722,0.205089486,0.552379535,0.586909373,1.844444777,0.269639664,1.736195288,1.259083982,0.005886485,1.10006211,1.378186344,0.664064068,0.876268824,1.543370152,0.440330168,0.680109376,0.416503647,1.093974464,0.39916945,0.416503647,1.008801102,1.152977902,-0.092539735,0.416503647,0.502167272,1.597150311,1.197188304,0.416503647,0.984791884,1.382137697,1.526731901,0.23918147,0.736059413,1.851828179,-0.346683748,1.136093168,0.902493374,0.795751341,0.139315771,0.328966088,0.080106809,0.669647751,0.763619166,0.416503647,-0.23896702,0.972930159,-0.740998296,0.96417143,-0.395752889,0.184290514,0.460237906,0.416503647,-0.193852884,0.062504591,0.496277722,-0.193974836,-0.802182726,0.075865723,0.344771792,0.288428475,0.046330399,-0.781645586,-1.002455635,-0.060585432,-0.563778412,-1.03199274,0.821904659,0.283853001,-0.667830498,1.452081132,0.589276235,-0.489339219,-0.836711272,-0.119183172,0.731459585,0.863273166,-0.623838233,-1.137334957,0.173678766,-0.372131075,-0.252531372,0.662800549,-0.505242406,-0.6819324,0.432992404,0.860289228,-0.454253984,1.338893402,-0.394275074,0.416503647,0.400014889,0.380277142,0.416503647,0.252953283,0.416503647,-0.457808047,0.249216825,-0.227485215,1.249915995,1.100887884
19967,-2.974659851,-3.310717728,-3.454102347,-2.520818846,-2.762997662,-2.484462628,-3.221802536,-3.189485479,-2.840606845,-3.83953511,-3.678189271,-2.986394121,-3.046563047,-2.782945557,-3.243709536,-3.175083727,-2.994461996,-2.577412714,-1.856585914,-3.424503041,-2.613503956,-2.609623716,-2.451431484,-2.460821867,-2.609623716,-2.609623716,-2.623544141,-2.394711682,-2.609623716,-3.223570177,-3.488044849,-2.90957827,-4.485607767,-3.698093664,-2.911911932,-2.609623716,-2.394843363,-2.148102074,-2.609623716,-1.710106046,-3.031431054,-2.609623716,-2.710036961,-3.401260702,-3.220020807,-1.451828011,-2.909225702,-1.928196678,-2.609623716,-1.213430448,-4.344623739,-1.542907197,-2.166823694,-1.751059423,-2.748148481,-1.534665593,-2.609623716,-1.911033589,-1.297909595,-2.609623716,-1.616146734,-2.825627614,-2.293374679,-2.016762383,-2.609623716,-2.588951003,-2.124524325,-1.601409761,-2.166861173,-2.184587538,-1.322717586,-1.025037541,-3.568411932,-1.368310469,-3.709432789,-2.757164042,-2.031501082,-3.43157133,-2.232411336,-3.216388216,-2.1976989,-0.73305154,-0.144908714,-1.607826679,-2.174867,-3.17361348,-2.30796765,-2.271114389,-1.762446217,-3.039704536,-2.734148905,-2.301542472,-2.609623716,-2.846030466,-2.715150578,-2.609623716,-2.793139246,-2.609623716,-2.609623716,-2.609623716,-1.1371626,-2.061303012,-2.413103257,-3.378185521,-2.609623716
19996,0.869926269,-8.019029356,-6.748345468,-6.62468329,0.954838521,1.500923491,-2.561501634,-1.656383632,-3.860454641,-2.828842366,2.852446469,2.832991204,-5.091694155,-2.684188581,-0.463907807,-1.119449182,1.217106514,-3.403126712,-1.59995609,0.333724099,2.219634854,-5.114233968,-0.906457967,0.12929806,1.66835183,-1.360014957,1.363965214,-4.330742335,-2.131188567,-1.174638192,1.593735879,2.124908987,-6.873221521,-2.226424884,-2.250902949,-7.417819017,-1.692574246,1.389273241,-5.682271593,-1.151564703,-4.264283398,-0.698282643,-2.487838808,-6.879106333,-7.328384377,-6.903849886,2.578324816,-7.150820624,-2.343052797,-8.769674173,-0.367740394,-7.533985714,-3.510366564,-6.569047309,-2.886008154,-7.588986381,-5.982056935,-5.785313407,-4.661228181,-0.991712998,-7.345333713,-7.329811623,-6.560302023,-0.596338925,-9.147432822,-5.834308614,-7.967041423,-7.938554883,-7.388582771,-7.609625567,-7.956483639,-5.521255334,-5.998950872,-6.725338857,-2.170489896,-2.578330793,-8.015410809,-8.683607109,-7.984530329,-5.962928137,-7.286889555,-8.320798787,-7.443568268,-5.468410535,-9.550791093,-0.617424491,0.868000935,-8.273425605,-8.750432854,-4.921330947,-1.867764152,-7.355555484,-6.980520087,-7.65689411,-10.02549327,-8.675728739,-7.686320232,-9.40687615,0.433257,-2.230664128,-2.3068295,-6.581195457,-4.399794541,-4.678441725,-1.082445133
20002,1.113651819,0.095360987,0.088301432,0.262057626,-0.115955611,-0.137311803,0.411391173,-0.050846219,0.395301135,0.739894137,0.488460441,0.785854343,0.359080575,-0.230278933,-0.176560507,0.633523134,0.116390336,0.501764572,0.445969558,0.354120942,0.14060861,0.563569947,0.336524491,0.215530899,0.419950165,0.212228516,0.063563029,0.081710482,0.623988497,0.328329214,0.278696888,0.298507592,0.359910211,0.818929176,-0.022212528,-0.783766247,0.052956825,0.326037286,0.102191309,0.051040934,-0.039571088,0.503265683,0.547060201,0.734594525,0.319128165,0.248174369,0.236110624,0.067626021,-0.445427315,-0.604317837,0.147476682,-0.481875749,-0.210119813,-0.377807374,-0.686623845,-0.529673656,-0.301589505,-0.104595295,0.671076521,-0.291047284,-0.760934653,-1.259007387,-0.04478273,-0.16379926,-0.929421006,-0.276274692,-0.675452247,0.086131604,-0.450901711,0.225218157,0.088763177,0.086090043,-0.221112068,-0.147887865,-0.347081323,-0.180457321,0.75251645,-0.101711855,0.429364356,-0.249906065,-0.055289562,0.321830375,-0.210998509,-0.352873361,0.550052628,-0.581550186,0.129364946,-0.559471176,0.095027492,-0.497199022,-0.059728254,-0.231697336,0.099048412,-0.417192408,-0.574091448,0.308931373,-0.1331005,-0.818725754,0.073063874,-0.464540915,-0.312943165,-0.04227944,-0.329277131,0.135510256,0.679354855
20018,1.517724615,1.143488385,1.814667747,0.760401919,2.193694363,1.578891321,1.044683061,1.269476,2.348750364,2.560998273,1.984449559,1.271374697,2.329218421,1.354439113,0.994723167,1.871604124,1.584675834,1.214547352,2.5739099,2.24288308,1.622903478,1.561473129,1.223292381,1.803855312,2.21929117,2.181233752,1.399336969,1.935909491,2.192499756,1.633210329,2.424266034,1.736573467,1.6251065,2.15347453,2.264043871,2.224867604,3.263066605,3.238199882,2.758244483,1.643393056,1.624573544,2.105077239,1.976021688,1.736811476,2.567187829,0.212601354,0.853502648,0.928178898,1.154814825,-0.319480653,2.136748942,0.111281874,1.270406389,0.696483619,1.298905027,0.619851316,0.17205181,0.355395932,0.950262888,1.200936405,0.595846118,1.173518956,0.457082897,2.438036188,1.364293214,1.110711925,0.869370567,0.910506439,1.202947616,0.884407946,0.388292359,1.4104834,1.143062682,0.120754326,2.097157774,1.104502453,0.62929595,1.44536541,0.804696841,1.481867365,0.819010663,-0.583571204,-0.259952414,0.932915223,1.139263195,1.819938322,2.611708001,0.069989872,0.135326311,1.261253693,1.270890543,0.727893772,0.601665317,0.833504444,0.772393859,0.858215309,0.085653814,1.037716148,1.776877741,2.283375157,1.065082192,2.608986258,1.100578247,1.134684941,1.930341744
20082,-0.424177727,-0.05463286,-0.09963869,-1.150625939,-0.759579531,-0.832565727,-0.373533638,-1.102792761,0.38000665,-1.519305535,-0.438874023,-0.097546018,2.18429431,-3.449418177,-3.540777061,0.395771157,-1.485207513,-1.927493996,0.882978513,-0.215215242,-0.965618675,-0.144720011,-1.110381298,1.15182401,-0.503251975,-0.77792425,-2.501524655,-1.384499089,-0.188310706,-0.356006291,0.979247213,0.089804804,-1.537948095,-0.935116223,-0.292689723,-1.814637329,0.291914608,-1.508349009,-1.401624298,-0.753790467,-0.959342417,-0.514946648,-1.64211591,0.349685411,-0.320135456,-2.607554647,-2.649862962,-2.960403192,-2.613774432,-2.965042199,0.85567276,-0.819973264,-3.117289759,-1.973338593,-2.437922949,-2.743957527,-1.953420741,-1.814476372,-1.113966961,0.682232582,-2.335346092,-4.228483436,0.320086367,-1.358982024,-2.952933443,-2.77348432,-2.055081936,-4.409605926,-2.684949588,-3.383809251,-2.5931485,-2.648175805,-2.117722904,-1.154012352,-2.695767773,-1.387157861,-3.827041898,-2.697113696,-2.37378101,-0.426537952,-3.02935734,-1.347443938,-2.91135843,-2.886082767,-1.690764322,-3.584295473,-1.081398517,-1.60163633,-2.528161448,-2.543239692,-1.381470257,-1.637708961,-0.891875275,-1.019064102,-2.883188365,-1.866805194,-3.213430374,-2.660068837,-0.960921978,-1.46036818,-1.323165197,-2.212639539,-2.614564418,-0.704826688,-0.372242762
20088,-0.44422816,-0.448661577,-0.261441384,-0.326323553,-0.303021302,-0.456698716,-0.495771548,-0.400324842,-0.257323758,-0.085557435,-0.926832553,-0.377651193,-0.427514773,-0.061432358,-0.874035502,0.014278922,-0.107654954,-0.085557435,0.610391801,-0.186487487,0.513774522,-0.085557435,-0.080644389,-0.085557435,0.063445784,-0.085557435,-0.085557435,-0.514529541,-0.774870617,-0.898849155,0.235935211,-0.70072071,-0.487320012,-0.728188849,-0.55780516,0.249064718,-0.260762517,0.672861908,-0.550571808,-0.149484201,-0.389650398,-0.655247643,0.434084184,0.578723769,-0.596417943,1.692893553,-0.001497042,0.571751116,-0.085557435,0.914800319,-0.145694195,1.995680688,-0.093864774,1.139255194,-0.027919693,0.417751219,-0.085557435,-0.040033693,-0.481556469,-0.085557435,1.469550493,1.925162125,-0.265542596,-0.330790271,0.072793295,-0.141349519,0.665294549,0.785181243,-0.085557435,0.44269346,1.192288736,-0.085557435,0.371252063,0.744327778,-0.042305708,-0.087797684,1.048853722,0.563808122,0.437119649,-0.357067346,0.539666011,1.384438115,0.486218544,-0.6540816,0.181936204,0.260174892,0.112223858,0.464387101,1.443936408,-0.316451758,-0.167648104,-0.215984198,0.649829578,-0.145068148,-0.627692797,0.133665226,-0.378094965,-0.085557435,-0.427744636,-0.085557435,-0.054782013,-0.523252661,0.24094739,-0.471988414,0.118592575
